# r numerical_f exact_f
4.90924 0.0359993 0.0362209
4.91006 0.0359755 0.0361973
4.91088 0.0359518 0.0361737
4.9117 0.035928 0.03615
4.91252 0.0359042 0.0361264
4.91334 0.0358805 0.0361028
4.91416 0.0358567 0.0360792
4.91498 0.035833 0.0360556
4.9158 0.0358093 0.036032
4.91663 0.0357855 0.0360084
4.91745 0.0357618 0.0359848
4.91827 0.0357381 0.0359612
4.91909 0.0357144 0.0359377
4.91992 0.0356907 0.0359141
4.92074 0.035667 0.0358905
4.92156 0.0356433 0.035867
4.92239 0.0356196 0.0358435
4.92321 0.035596 0.0358199
4.92404 0.0355723 0.0357964
4.92486 0.0355486 0.0357729
4.92569 0.035525 0.0357494
4.92651 0.0355014 0.0357259
4.92734 0.0354777 0.0357024
4.92816 0.0354541 0.0356789
4.92899 0.0354305 0.0356554
4.92981 0.0354069 0.0356319
4.93064 0.0353832 0.0356085
4.93147 0.0353596 0.035585
4.9323 0.035336 0.0355615
4.93312 0.0353125 0.0355381
4.93395 0.0352889 0.0355146
4.93478 0.0352653 0.0354912
4.93561 0.0352417 0.0354678
4.93643 0.0352182 0.0354444
4.93726 0.0351946 0.035421
4.93809 0.0351711 0.0353975
4.93892 0.0351475 0.0353741
4.93975 0.035124 0.0353508
4.94058 0.0351005 0.0353274
4.94141 0.035077 0.035304
4.94224 0.0350534 0.0352806
4.94307 0.0350299 0.0352573
4.9439 0.0350064 0.0352339
4.94473 0.034983 0.0352106
4.94556 0.0349595 0.0351872
4.9464 0.034936 0.0351639
4.94723 0.0349125 0.0351405
4.94806 0.0348891 0.0351172
4.94889 0.0348656 0.0350939
4.94972 0.0348421 0.0350706
4.95056 0.0348187 0.0350473
4.95139 0.0347953 0.035024
4.95222 0.0347718 0.0350007
4.95306 0.0347484 0.0349774
4.95389 0.034725 0.0349542
4.95472 0.0347016 0.0349309
4.95556 0.0346782 0.0349077
4.95639 0.0346548 0.0348844
4.95723 0.0346314 0.0348612
4.95806 0.034608 0.0348379
4.9589 0.0345847 0.0348147
4.95974 0.0345613 0.0347915
4.96057 0.0345379 0.0347683
4.96141 0.0345146 0.034745
4.96224 0.0344912 0.0347218
4.96308 0.0344679 0.0346986
4.96392 0.0344446 0.0346755
4.96476 0.0344212 0.0346523
4.96559 0.0343979 0.0346291
4.96643 0.0343746 0.0346059
4.96727 0.0343513 0.0345828
4.96811 0.034328 0.0345596
4.96895 0.0343047 0.0345365
4.96979 0.0342814 0.0345133
4.97063 0.0342581 0.0344902
4.97146 0.0342349 0.0344671
4.9723 0.0342116 0.034444
4.97314 0.0341883 0.0344209
4.97399 0.0341651 0.0343978
4.97483 0.0341419 0.0343747
4.97567 0.0341186 0.0343516
4.97651 0.0340954 0.0343285
4.97735 0.0340722 0.0343054
4.97819 0.034049 0.0342824
4.97903 0.0340257 0.0342593
4.97988 0.0340025 0.0342362
4.98072 0.0339793 0.0342132
4.98156 0.0339562 0.0341901
4.9824 0.033933 0.0341671
4.98325 0.0339098 0.0341441
4.98409 0.0338866 0.0341211
4.98494 0.0338635 0.0340981
4.98578 0.0338403 0.0340751
4.98662 0.0338172 0.0340521
4.98747 0.033794 0.0340291
4.98831 0.0337709 0.0340061
4.98916 0.0337478 0.0339831
4.99 0.0337247 0.0339601
4.99085 0.0337015 0.0339372
4.9917 0.0336784 0.0339142
4.99254 0.0336553 0.0338913
4.99339 0.0336322 0.0338683
4.99424 0.0336092 0.0338454
4.99508 0.0335861 0.0338225
4.99593 0.033563 0.0337995
4.99678 0.0335399 0.0337766
4.99763 0.0335169 0.0337537
4.99848 0.0334938 0.0337308
4.99933 0.0334708 0.0337079
5.00017 0.0334478 0.033685
5.00102 0.0334247 0.0336622
5.00187 0.0334017 0.0336393
5.00272 0.0333787 0.0336164
5.00357 0.0333557 0.0335936
5.00442 0.0333327 0.0335707
5.00527 0.0333097 0.0335479
5.00612 0.0332867 0.033525
5.00698 0.0332637 0.0335022
5.00783 0.0332407 0.0334794
5.00868 0.0332178 0.0334566
5.00953 0.0331948 0.0334338
5.01038 0.0331718 0.033411
5.01124 0.0331489 0.0333882
5.01209 0.0331259 0.0333654
5.01294 0.033103 0.0333426
5.0138 0.0330801 0.0333198
5.01465 0.0330572 0.0332971
5.0155 0.0330342 0.0332743
5.01636 0.0330113 0.0332515
5.01721 0.0329884 0.0332288
5.01807 0.0329655 0.0332061
5.01892 0.0329427 0.0331833
5.01978 0.0329198 0.0331606
5.02063 0.0328969 0.0331379
5.02149 0.032874 0.0331152
5.02235 0.0328512 0.0330925
5.0232 0.0328283 0.0330698
5.02406 0.0328055 0.0330471
5.02492 0.0327826 0.0330244
5.02578 0.0327598 0.0330017
5.02663 0.032737 0.0329791
5.02749 0.0327142 0.0329564
5.02835 0.0326914 0.0329337
5.02921 0.0326685 0.0329111
5.03007 0.0326457 0.0328884
5.03093 0.032623 0.0328658
5.03179 0.0326002 0.0328432
5.03265 0.0325774 0.0328206
5.03351 0.0325546 0.032798
5.03437 0.0325319 0.0327753
5.03523 0.0325091 0.0327527
5.03609 0.0324864 0.0327302
5.03695 0.0324636 0.0327076
5.03781 0.0324409 0.032685
5.03867 0.0324181 0.0326624
5.03953 0.0323954 0.0326399
5.0404 0.0323727 0.0326173
5.04126 0.03235 0.0325947
5.04212 0.0323273 0.0325722
5.04299 0.0323046 0.0325497
5.04385 0.0322819 0.0325271
5.04471 0.0322592 0.0325046
5.04558 0.0322365 0.0324821
5.04644 0.0322139 0.0324596
5.04731 0.0321912 0.0324371
5.04817 0.0321686 0.0324146
5.04904 0.0321459 0.0323921
5.0499 0.0321233 0.0323696
5.05077 0.0321006 0.0323472
5.05164 0.032078 0.0323247
5.0525 0.0320554 0.0323022
5.05337 0.0320328 0.0322798
5.05424 0.0320102 0.0322573
5.0551 0.0319876 0.0322349
5.05597 0.031965 0.0322125
5.05684 0.0319424 0.03219
5.05771 0.0319198 0.0321676
5.05858 0.0318972 0.0321452
5.05945 0.0318747 0.0321228
5.06032 0.0318521 0.0321004
5.06119 0.0318295 0.032078
5.06205 0.031807 0.0320556
5.06293 0.0317845 0.0320333
5.0638 0.0317619 0.0320109
5.06467 0.0317394 0.0319885
5.06554 0.0317169 0.0319662
5.06641 0.0316944 0.0319438
5.06728 0.0316719 0.0319215
5.06815 0.0316494 0.0318991
5.06902 0.0316269 0.0318768
5.0699 0.0316044 0.0318545
5.07077 0.0315819 0.0318322
5.07164 0.0315594 0.0318099
5.07252 0.031537 0.0317876
5.07339 0.0315145 0.0317653
5.07426 0.0314921 0.031743
5.07514 0.0314696 0.0317207
5.07601 0.0314472 0.0316984
5.07689 0.0314247 0.0316762
5.07776 0.0314023 0.0316539
5.07864 0.0313799 0.0316317
5.07952 0.0313575 0.0316094
5.08039 0.0313351 0.0315872
5.08127 0.0313127 0.031565
5.08215 0.0312903 0.0315427
5.08302 0.0312679 0.0315205
5.0839 0.0312455 0.0314983
5.08478 0.0312232 0.0314761
5.08566 0.0312008 0.0314539
5.08653 0.0311785 0.0314317
5.08741 0.0311561 0.0314095
5.08829 0.0311338 0.0313874
5.08917 0.0311114 0.0313652
5.09005 0.0310891 0.031343
5.09093 0.0310668 0.0313209
5.09181 0.0310445 0.0312987
5.09269 0.0310221 0.0312766
5.09357 0.0309998 0.0312545
5.09445 0.0309775 0.0312323
5.09533 0.0309553 0.0312102
5.09622 0.030933 0.0311881
5.0971 0.0309107 0.031166
5.09798 0.0308884 0.0311439
5.09886 0.0308662 0.0311218
5.09975 0.0308439 0.0310997
5.10063 0.0308217 0.0310777
5.10151 0.0307994 0.0310556
5.1024 0.0307772 0.0310335
5.10328 0.030755 0.0310115
5.10417 0.0307327 0.0309894
5.10505 0.0307105 0.0309674
5.10594 0.0306883 0.0309453
5.10682 0.0306661 0.0309233
5.10771 0.0306439 0.0309013
5.10859 0.0306217 0.0308793
5.10948 0.0305995 0.0308573
5.11037 0.0305774 0.0308353
5.11125 0.0305552 0.0308133
5.11214 0.030533 0.0307913
5.11303 0.0305109 0.0307693
5.11392 0.0304887 0.0307473
5.11481 0.0304666 0.0307254
5.1157 0.0304445 0.0307034
5.11658 0.0304223 0.0306814
5.11747 0.0304002 0.0306595
5.11836 0.0303781 0.0306376
5.11925 0.030356 0.0306156
5.12014 0.0303339 0.0305937
5.12103 0.0303118 0.0305718
5.12193 0.0302897 0.0305499
5.12282 0.0302676 0.030528
5.12371 0.0302456 0.0305061
5.1246 0.0302235 0.0304842
5.12549 0.0302014 0.0304623
5.12638 0.0301794 0.0304404
5.12728 0.0301573 0.0304186
5.12817 0.0301353 0.0303967
5.12906 0.0301133 0.0303748
5.12996 0.0300912 0.030353
5.13085 0.0300692 0.0303311
5.13175 0.0300472 0.0303093
5.13264 0.0300252 0.0302875
5.13354 0.0300032 0.0302657
5.13443 0.0299812 0.0302438
5.13533 0.0299592 0.030222
5.13622 0.0299372 0.0302002
5.13712 0.0299153 0.0301784
5.13802 0.0298933 0.0301567
5.13891 0.0298714 0.0301349
5.13981 0.0298494 0.0301131
5.14071 0.0298275 0.0300913
5.14161 0.0298055 0.0300696
5.14251 0.0297836 0.0300478
5.1434 0.0297617 0.0300261
5.1443 0.0297397 0.0300043
5.1452 0.0297178 0.0299826
5.1461 0.0296959 0.0299609
5.147 0.029674 0.0299392
5.1479 0.0296521 0.0299175
5.1488 0.0296302 0.0298958
5.1497 0.0296084 0.0298741
5.15061 0.0295865 0.0298524
5.15151 0.0295646 0.0298307
5.15241 0.0295428 0.029809
5.15331 0.0295209 0.0297873
5.15421 0.0294991 0.0297657
5.15512 0.0294772 0.029744
5.15602 0.0294554 0.0297224
5.15692 0.0294336 0.0297007
5.15783 0.0294118 0.0296791
5.15873 0.02939 0.0296575
5.15964 0.0293681 0.0296359
5.16054 0.0293464 0.0296142
5.16145 0.0293246 0.0295926
5.16235 0.0293028 0.029571
5.16326 0.029281 0.0295494
5.16416 0.0292592 0.0295279
5.16507 0.0292375 0.0295063
5.16598 0.0292157 0.0294847
5.16689 0.029194 0.0294631
5.16779 0.0291722 0.0294416
5.1687 0.0291505 0.02942
5.16961 0.0291287 0.0293985
5.17052 0.029107 0.0293769
5.17143 0.0290853 0.0293554
5.17234 0.0290636 0.0293339
5.17325 0.0290419 0.0293124
5.17416 0.0290202 0.0292909
5.17507 0.0289985 0.0292694
5.17598 0.0289768 0.0292479
5.17689 0.0289551 0.0292264
5.1778 0.0289335 0.0292049
5.17871 0.0289118 0.0291834
5.17962 0.0288901 0.0291619
5.18054 0.0288685 0.0291405
5.18145 0.0288469 0.029119
5.18236 0.0288252 0.0290976
5.18327 0.0288036 0.0290761
5.18419 0.028782 0.0290547
5.1851 0.0287603 0.0290333
5.18602 0.0287387 0.0290119
5.18693 0.0287171 0.0289904
5.18785 0.0286955 0.028969
5.18876 0.0286739 0.0289476
5.18968 0.0286524 0.0289262
5.19059 0.0286308 0.0289049
5.19151 0.0286092 0.0288835
5.19243 0.0285876 0.0288621
5.19334 0.0285661 0.0288407
5.19426 0.0285445 0.0288194
5.19518 0.028523 0.028798
5.1961 0.0285015 0.0287767
5.19702 0.0284799 0.0287553
5.19793 0.0284584 0.028734
5.19885 0.0284369 0.0287127
5.19977 0.0284154 0.0286914
5.20069 0.0283939 0.0286701
5.20161 0.0283724 0.0286488
5.20253 0.0283509 0.0286275
5.20346 0.0283294 0.0286062
5.20438 0.0283079 0.0285849
5.2053 0.0282865 0.0285636
5.20622 0.028265 0.0285423
5.20714 0.0282435 0.0285211
5.20807 0.0282221 0.0284998
5.20899 0.0282006 0.0284786
5.20991 0.0281792 0.0284573
5.21084 0.0281578 0.0284361
5.21176 0.0281363 0.0284149
5.21268 0.0281149 0.0283937
5.21361 0.0280935 0.0283724
5.21453 0.0280721 0.0283512
5.21546 0.0280507 0.02833
5.21639 0.0280293 0.0283088
5.21731 0.0280079 0.0282877
5.21824 0.0279866 0.0282665
5.21917 0.0279652 0.0282453
5.22009 0.0279438 0.0282241
5.22102 0.0279225 0.028203
5.22195 0.0279011 0.0281818
5.22288 0.0278798 0.0281607
5.22381 0.0278584 0.0281395
5.22473 0.0278371 0.0281184
5.22566 0.0278158 0.0280973
5.22659 0.0277945 0.0280762
5.22752 0.0277732 0.0280551
5.22845 0.0277519 0.028034
5.22939 0.0277306 0.0280129
5.23032 0.0277093 0.0279918
5.23125 0.027688 0.0279707
5.23218 0.0276667 0.0279496
5.23311 0.0276454 0.0279285
5.23404 0.0276242 0.0279075
5.23498 0.0276029 0.0278864
5.23591 0.0275817 0.0278654
5.23685 0.0275604 0.0278443
5.23778 0.0275392 0.0278233
5.23871 0.027518 0.0278023
5.23965 0.0274967 0.0277812
5.24058 0.0274755 0.0277602
5.24152 0.0274543 0.0277392
5.24246 0.0274331 0.0277182
5.24339 0.0274119 0.0276972
5.24433 0.0273907 0.0276762
5.24526 0.0273695 0.0276553
5.2462 0.0273483 0.0276343
5.24714 0.0273272 0.0276133
5.24808 0.027306 0.0275924
5.24902 0.0272849 0.0275714
5.24996 0.0272637 0.0275505
5.25089 0.0272426 0.0275295
5.25183 0.0272214 0.0275086
5.25277 0.0272003 0.0274877
5.25371 0.0271792 0.0274668
5.25465 0.027158 0.0274458
5.2556 0.0271369 0.0274249
5.25654 0.0271158 0.027404
5.25748 0.0270947 0.0273831
5.25842 0.0270736 0.0273623
5.25936 0.0270526 0.0273414
5.26031 0.0270315 0.0273205
5.26125 0.0270104 0.0272997
5.26219 0.0269893 0.0272788
5.26314 0.0269683 0.0272579
5.26408 0.0269472 0.0272371
5.26503 0.0269262 0.0272163
5.26597 0.0269052 0.0271954
5.26692 0.0268841 0.0271746
5.26786 0.0268631 0.0271538
5.26881 0.0268421 0.027133
5.26976 0.0268211 0.0271122
5.2707 0.0268001 0.0270914
5.27165 0.0267791 0.0270706
5.2726 0.0267581 0.0270498
5.27355 0.0267371 0.0270291
5.27449 0.0267161 0.0270083
5.27544 0.0266951 0.0269875
5.27639 0.0266742 0.0269668
5.27734 0.0266532 0.026946
5.27829 0.0266323 0.0269253
5.27924 0.0266113 0.0269046
5.28019 0.0265904 0.0268838
5.28114 0.0265694 0.0268631
5.2821 0.0265485 0.0268424
5.28305 0.0265276 0.0268217
5.284 0.0265067 0.026801
5.28495 0.0264858 0.0267803
5.28591 0.0264649 0.0267596
5.28686 0.026444 0.0267389
5.28781 0.0264231 0.0267183
5.28877 0.0264022 0.0266976
5.28972 0.0263813 0.0266769
5.29068 0.0263605 0.0266563
5.29163 0.0263396 0.0266357
5.29259 0.0263188 0.026615
5.29354 0.0262979 0.0265944
5.2945 0.0262771 0.0265738
5.29546 0.0262562 0.0265531
5.29641 0.0262354 0.0265325
5.29737 0.0262146 0.0265119
5.29833 0.0261938 0.0264913
5.29929 0.026173 0.0264707
5.30025 0.0261522 0.0264502
5.30121 0.0261314 0.0264296
5.30216 0.0261106 0.026409
5.30312 0.0260898 0.0263885
5.30408 0.026069 0.0263679
5.30505 0.0260483 0.0263474
5.30601 0.0260275 0.0263268
5.30697 0.0260067 0.0263063
5.30793 0.025986 0.0262858
5.30889 0.0259653 0.0262652
5.30985 0.0259445 0.0262447
5.31082 0.0259238 0.0262242
5.31178 0.0259031 0.0262037
5.31275 0.0258824 0.0261832
5.31371 0.0258617 0.0261627
5.31467 0.025841 0.0261423
5.31564 0.0258203 0.0261218
5.3166 0.0257996 0.0261013
5.31757 0.0257789 0.0260809
5.31854 0.0257582 0.0260604
5.3195 0.0257375 0.02604
5.32047 0.0257169 0.0260195
5.32144 0.0256962 0.0259991
5.3224 0.0256756 0.0259787
5.32337 0.0256549 0.0259583
5.32434 0.0256343 0.0259378
5.32531 0.0256137 0.0259174
5.32628 0.025593 0.025897
5.32725 0.0255724 0.0258767
5.32822 0.0255518 0.0258563
5.32919 0.0255312 0.0258359
5.33016 0.0255106 0.0258155
5.33113 0.02549 0.0257952
5.3321 0.0254694 0.0257748
5.33308 0.0254489 0.0257545
5.33405 0.0254283 0.0257341
5.33502 0.0254077 0.0257138
5.33599 0.0253872 0.0256934
5.33697 0.0253666 0.0256731
5.33794 0.0253461 0.0256528
5.33892 0.0253255 0.0256325
5.33989 0.025305 0.0256122
5.34087 0.0252845 0.0255919
5.34184 0.025264 0.0255716
5.34282 0.0252435 0.0255513
5.3438 0.025223 0.0255311
5.34477 0.0252025 0.0255108
5.34575 0.025182 0.0254905
5.34673 0.0251615 0.0254703
5.34771 0.025141 0.02545
5.34868 0.0251205 0.0254298
5.34966 0.0251001 0.0254096
5.35064 0.0250796 0.0253893
5.35162 0.0250592 0.0253691
5.3526 0.0250387 0.0253489
5.35358 0.0250183 0.0253287
5.35456 0.0249978 0.0253085
5.35555 0.0249774 0.0252883
5.35653 0.024957 0.0252681
5.35751 0.0249366 0.025248
5.35849 0.0249162 0.0252278
5.35948 0.0248958 0.0252076
5.36046 0.0248754 0.0251875
5.36144 0.024855 0.0251673
5.36243 0.0248346 0.0251472
5.36341 0.0248142 0.025127
5.3644 0.0247939 0.0251069
5.36538 0.0247735 0.0250868
5.36637 0.0247532 0.0250667
5.36735 0.0247328 0.0250465
5.36834 0.0247125 0.0250264
5.36933 0.0246921 0.0250064
5.37032 0.0246718 0.0249863
5.3713 0.0246515 0.0249662
5.37229 0.0246312 0.0249461
5.37328 0.0246109 0.024926
5.37427 0.0245906 0.024906
5.37526 0.0245703 0.0248859
5.37625 0.02455 0.0248659
5.37724 0.0245297 0.0248458
5.37823 0.0245094 0.0248258
5.37922 0.0244892 0.0248058
5.38021 0.0244689 0.0247857
5.38121 0.0244486 0.0247657
5.3822 0.0244284 0.0247457
5.38319 0.0244082 0.0247257
5.38419 0.0243879 0.0247057
5.38518 0.0243677 0.0246857
5.38617 0.0243475 0.0246658
5.38717 0.0243272 0.0246458
5.38816 0.024307 0.0246258
5.38916 0.0242868 0.0246059
5.39016 0.0242666 0.0245859
5.39115 0.0242464 0.024566
5.39215 0.0242263 0.024546
5.39315 0.0242061 0.0245261
5.39414 0.0241859 0.0245062
5.39514 0.0241658 0.0244863
5.39614 0.0241456 0.0244663
5.39714 0.0241254 0.0244464
5.39814 0.0241053 0.0244265
5.39914 0.0240852 0.0244067
5.40014 0.024065 0.0243868
5.40114 0.0240449 0.0243669
5.40214 0.0240248 0.024347
5.40314 0.0240047 0.0243272
5.40414 0.0239846 0.0243073
5.40515 0.0239645 0.0242875
5.40615 0.0239444 0.0242676
5.40715 0.0239243 0.0242478
5.40816 0.0239042 0.0242279
5.40916 0.0238841 0.0242081
5.41017 0.0238641 0.0241883
5.41117 0.023844 0.0241685
5.41218 0.023824 0.0241487
5.41318 0.0238039 0.0241289
5.41419 0.0237839 0.0241091
5.4152 0.0237638 0.0240893
5.4162 0.0237438 0.0240696
5.41721 0.0237238 0.0240498
5.41822 0.0237038 0.02403
5.41923 0.0236838 0.0240103
5.42024 0.0236638 0.0239905
5.42124 0.0236438 0.0239708
5.42225 0.0236238 0.0239511
5.42326 0.0236038 0.0239313
5.42428 0.0235838 0.0239116
5.42529 0.0235639 0.0238919
5.4263 0.0235439 0.0238722
5.42731 0.0235239 0.0238525
5.42832 0.023504 0.0238328
5.42934 0.0234841 0.0238131
5.43035 0.0234641 0.0237934
5.43136 0.0234442 0.0237738
5.43238 0.0234243 0.0237541
5.43339 0.0234043 0.0237344
5.43441 0.0233844 0.0237148
5.43542 0.0233645 0.0236951
5.43644 0.0233446 0.0236755
5.43746 0.0233247 0.0236559
5.43847 0.0233049 0.0236362
5.43949 0.023285 0.0236166
5.44051 0.0232651 0.023597
5.44153 0.0232453 0.0235774
5.44254 0.0232254 0.0235578
5.44356 0.0232055 0.0235382
5.44458 0.0231857 0.0235186
5.4456 0.0231659 0.0234991
5.44662 0.023146 0.0234795
5.44764 0.0231262 0.0234599
5.44867 0.0231064 0.0234404
5.44969 0.0230866 0.0234208
5.45071 0.0230668 0.0234013
5.45173 0.023047 0.0233818
5.45276 0.0230272 0.0233622
5.45378 0.0230074 0.0233427
5.4548 0.0229876 0.0233232
5.45583 0.0229678 0.0233037
5.45685 0.0229481 0.0232842
5.45788 0.0229283 0.0232647
5.45891 0.0229085 0.0232452
5.45993 0.0228888 0.0232257
5.46096 0.0228691 0.0232062
5.46199 0.0228493 0.0231868
5.46301 0.0228296 0.0231673
5.46404 0.0228099 0.0231479
5.46507 0.0227902 0.0231284
5.4661 0.0227705 0.023109
5.46713 0.0227507 0.0230895
5.46816 0.0227311 0.0230701
5.46919 0.0227114 0.0230507
5.47022 0.0226917 0.0230313
5.47125 0.022672 0.0230119
5.47228 0.0226523 0.0229925
5.47332 0.0226327 0.0229731
5.47435 0.022613 0.0229537
5.47538 0.0225934 0.0229343
5.47642 0.0225737 0.022915
5.47745 0.0225541 0.0228956
5.47849 0.0225345 0.0228762
5.47952 0.0225148 0.0228569
5.48056 0.0224952 0.0228375
5.48159 0.0224756 0.0228182
5.48263 0.022456 0.0227989
5.48367 0.0224364 0.0227795
5.4847 0.0224168 0.0227602
5.48574 0.0223972 0.0227409
5.48678 0.0223776 0.0227216
5.48782 0.0223581 0.0227023
5.48886 0.0223385 0.022683
5.4899 0.0223189 0.0226637
5.49094 0.0222994 0.0226445
5.49198 0.0222798 0.0226252
5.49302 0.0222603 0.0226059
5.49406 0.0222408 0.0225867
5.49511 0.0222212 0.0225674
5.49615 0.0222017 0.0225482
5.49719 0.0221822 0.022529
5.49823 0.0221627 0.0225097
5.49928 0.0221432 0.0224905
5.50032 0.0221237 0.0224713
5.50137 0.0221042 0.0224521
5.50241 0.0220847 0.0224329
5.50346 0.0220652 0.0224137
5.50451 0.0220458 0.0223945
5.50555 0.0220263 0.0223753
5.5066 0.0220069 0.0223561
5.50765 0.0219874 0.022337
5.5087 0.021968 0.0223178
5.50975 0.0219485 0.0222987
5.5108 0.0219291 0.0222795
5.51185 0.0219097 0.0222604
5.5129 0.0218903 0.0222413
5.51395 0.0218708 0.0222221
5.515 0.0218514 0.022203
5.51605 0.021832 0.0221839
5.5171 0.0218127 0.0221648
5.51816 0.0217933 0.0221457
5.51921 0.0217739 0.0221266
5.52026 0.0217545 0.0221075
5.52132 0.0217351 0.0220884
5.52237 0.0217158 0.0220694
5.52343 0.0216964 0.0220503
5.52448 0.0216771 0.0220312
5.52554 0.0216577 0.0220122
5.5266 0.0216384 0.0219931
5.52765 0.0216191 0.0219741
5.52871 0.0215998 0.0219551
5.52977 0.0215805 0.0219361
5.53083 0.0215611 0.021917
5.53189 0.0215418 0.021898
5.53295 0.0215225 0.021879
5.53401 0.0215033 0.02186
5.53507 0.021484 0.021841
5.53613 0.0214647 0.0218221
5.53719 0.0214454 0.0218031
5.53825 0.0214262 0.0217841
5.53932 0.0214069 0.0217652
5.54038 0.0213877 0.0217462
5.54144 0.0213684 0.0217273
5.54251 0.0213492 0.0217083
5.54357 0.0213299 0.0216894
5.54464 0.0213107 0.0216705
5.5457 0.0212915 0.0216515
5.54677 0.0212723 0.0216326
5.54784 0.0212531 0.0216137
5.5489 0.0212339 0.0215948
5.54997 0.0212147 0.0215759
5.55104 0.0211955 0.021557
5.55211 0.0211763 0.0215381
5.55318 0.0211572 0.0215193
5.55425 0.021138 0.0215004
5.55532 0.0211188 0.0214816
5.55639 0.0210997 0.0214627
5.55746 0.0210805 0.0214439
5.55853 0.0210614 0.021425
5.5596 0.0210423 0.0214062
5.56067 0.0210231 0.0213874
5.56175 0.021004 0.0213685
5.56282 0.0209849 0.0213497
5.5639 0.0209658 0.0213309
5.56497 0.0209467 0.0213121
5.56605 0.0209276 0.0212933
5.56712 0.0209085 0.0212746
5.5682 0.0208894 0.0212558
5.56928 0.0208703 0.021237
5.57035 0.0208513 0.0212182
5.57143 0.0208322 0.0211995
5.57251 0.0208131 0.0211807
5.57359 0.0207941 0.021162
5.57467 0.020775 0.0211433
5.57575 0.020756 0.0211245
5.57683 0.020737 0.0211058
5.57791 0.0207179 0.0210871
5.57899 0.0206989 0.0210684
5.58007 0.0206799 0.0210497
5.58115 0.0206609 0.021031
5.58224 0.0206419 0.0210123
5.58332 0.0206229 0.0209936
5.58441 0.0206039 0.0209749
5.58549 0.0205849 0.0209563
5.58657 0.020566 0.0209376
5.58766 0.020547 0.0209189
5.58875 0.020528 0.0209003
5.58983 0.0205091 0.0208817
5.59092 0.0204901 0.020863
5.59201 0.0204712 0.0208444
5.5931 0.0204523 0.0208258
5.59419 0.0204333 0.0208072
5.59527 0.0204144 0.0207886
5.59636 0.0203955 0.02077
5.59746 0.0203766 0.0207514
5.59855 0.0203577 0.0207328
5.59964 0.0203388 0.0207142
5.60073 0.0203199 0.0206956
5.60182 0.020301 0.0206771
5.60292 0.0202821 0.0206585
5.60401 0.0202632 0.02064
5.6051 0.0202444 0.0206214
5.6062 0.0202255 0.0206029
5.60729 0.0202067 0.0205843
5.60839 0.0201878 0.0205658
5.60948 0.020169 0.0205473
5.61058 0.0201501 0.0205288
5.61168 0.0201313 0.0205103
5.61278 0.0201125 0.0204918
5.61388 0.0200937 0.0204733
5.61497 0.0200749 0.0204548
5.61607 0.0200561 0.0204363
5.61717 0.0200373 0.0204179
5.61827 0.0200185 0.0203994
5.61938 0.0199997 0.0203809
5.62048 0.0199809 0.0203625
5.62158 0.0199622 0.0203441
5.62268 0.0199434 0.0203256
5.62379 0.0199246 0.0203072
5.62489 0.0199059 0.0202888
5.62599 0.0198871 0.0202704
5.6271 0.0198684 0.0202519
5.6282 0.0198497 0.0202335
5.62931 0.019831 0.0202151
5.63042 0.0198122 0.0201968
5.63152 0.0197935 0.0201784
5.63263 0.0197748 0.02016
5.63374 0.0197561 0.0201416
5.63485 0.0197374 0.0201233
5.63596 0.0197187 0.0201049
5.63707 0.0197001 0.0200866
5.63818 0.0196814 0.0200682
5.63929 0.0196627 0.0200499
5.6404 0.019644 0.0200316
5.64151 0.0196254 0.0200133
5.64263 0.0196067 0.0199949
5.64374 0.0195881 0.0199766
5.64485 0.0195695 0.0199583
5.64597 0.0195508 0.0199401
5.64708 0.0195322 0.0199218
5.6482 0.0195136 0.0199035
5.64931 0.019495 0.0198852
5.65043 0.0194764 0.019867
5.65155 0.0194578 0.0198487
5.65266 0.0194392 0.0198304
5.65378 0.0194206 0.0198122
5.6549 0.019402 0.019794
5.65602 0.0193835 0.0197757
5.65714 0.0193649 0.0197575
5.65826 0.0193463 0.0197393
5.65938 0.0193278 0.0197211
5.6605 0.0193092 0.0197029
5.66163 0.0192907 0.0196847
5.66275 0.0192721 0.0196665
5.66387 0.0192536 0.0196483
5.665 0.0192351 0.0196301
5.66612 0.0192166 0.019612
5.66725 0.0191981 0.0195938
5.66837 0.0191796 0.0195756
5.6695 0.0191611 0.0195575
5.67062 0.0191426 0.0195394
5.67175 0.0191241 0.0195212
5.67288 0.0191056 0.0195031
5.67401 0.0190871 0.019485
5.67514 0.0190687 0.0194669
5.67627 0.0190502 0.0194488
5.6774 0.0190318 0.0194307
5.67853 0.0190133 0.0194126
5.67966 0.0189949 0.0193945
5.68079 0.0189765 0.0193764
5.68192 0.018958 0.0193583
5.68306 0.0189396 0.0193403
5.68419 0.0189212 0.0193222
5.68532 0.0189028 0.0193041
5.68646 0.0188844 0.0192861
5.68759 0.018866 0.0192681
5.68873 0.0188476 0.01925
5.68987 0.0188292 0.019232
5.691 0.0188108 0.019214
5.69214 0.0187925 0.019196
5.69328 0.0187741 0.019178
5.69442 0.0187558 0.01916
5.69556 0.0187374 0.019142
5.6967 0.0187191 0.019124
5.69784 0.0187007 0.019106
5.69898 0.0186824 0.019088
5.70012 0.0186641 0.0190701
5.70126 0.0186457 0.0190521
5.70241 0.0186274 0.0190342
5.70355 0.0186091 0.0190162
5.7047 0.0185908 0.0189983
5.70584 0.0185725 0.0189804
5.70699 0.0185542 0.0189624
5.70813 0.018536 0.0189445
